Index,PROJECT,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,SIZE_TP,NO_TP
1016,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CH.SORD,1,30,,
1017,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,SC.NIGE,1,30,,
1018,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CA.MELA,1,20,,
1019,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,AP.FURC,1,25,,
1020,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,LU.GIBB,1,25,,
1021,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,AC.NIGR,1,10,,
1022,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,AC.XANT,3,25,,
1023,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CT.CYAN,1,10,,
1024,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CT.CYAN,1,15,,
1025,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,ME.VIDU,1,20,,
1026,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,GO.VARI,1,25,,
1027,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.OCTO,2,10,,
1028,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.OCTO,2,5,,
1029,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,HA.MELA,2,10,,
1030,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,HA.MELA,1,15,,
1031,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,PS.MOLU,1,10,,
1032,PAL_2012,BLT,PAL_30,9/14/2012,FR3,B,BJZ,QUAN,CIRR.SP,2,10,,
1033,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CE.FLAV,2,10,,
1034,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CE.LORI,1,10,,
1035,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.PUNC,1,10,,
1036,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.ACAR,30,5,,
1037,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.MARG,85,5,,
1038,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.MARG,95,10,,
1039,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PL.JOHN,2,10,,
1040,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PL.JOHN,3,5,,
1041,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.XANT,5,10,,
1042,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.XANT,3,15,,
1043,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.XANT,5,5,,
1044,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PA.MULT,2,20,,
1045,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PA.INSU,1,20,,
1046,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PS.COOP,3,10,,
1047,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PS.COOP,4,5,,
1048,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CE.LEOP,1,10,,
1049,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CE.UROD,1,15,,
1050,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PA.ARCA,2,10,,
1051,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.MICR,1,10,,
1052,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.SORD,1,20,,
1053,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CH.SORD,1,30,,
1054,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,SC.FREN,1,30,,
1055,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,SC.FREN,1,10,,
1056,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,SC.GHOB,1,30,,
1057,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CA.MELA,1,40,,
1058,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,AP.FURC,1,25,,
1059,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,LU.GIBB,1,35,,
1060,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,AC.NIGR,2,10,,
1061,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,AC.NIGC,1,25,,
1062,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CT.MARG,1,20,,
1063,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CT.CYAN,2,15,,
1064,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CT.CYAN,1,10,,
1065,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,1,25,,
1066,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,1,15,,
1067,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,HA.ORNA,1,10,,
1068,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,HA.ORNA,1,5,,
1069,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PS.OCTO,2,10,,
1070,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PS.OCTO,1,5,,
1071,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,OX.DIGR,1,25,,
1072,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,AN.MELE,1,10,,
1073,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,CA.TERE,15,15,,
1074,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PS.HETE,2,10,,
1075,PAL_2012,BLT,PAL_20,9/14/2012,FR3,A,BJZ,QUAN,PS.HETE,5,15,,
1076,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CE.LORI,1,5,,
1077,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.AURI,1,15,,
1078,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.LUNUT,2,15,,
1079,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.LUNU,2,15,,
1080,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.MARG,195,5,,
1081,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.MARG,40,10,,
1082,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PL.JOHN,1,5,,
1083,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PL.JOHN,1,10,,
1084,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.XANT,13,10,,
1085,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.XANT,13,5,,
1086,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PA.INSU,1,25,,
1087,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PA.INSU,1,15,,
1088,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,MU.VANI,10,25,,
1089,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PS.OLIV,35,10,,
1090,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PS.OLIV,5,5,,
1091,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CE.ARGU,1,25,,
1092,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PA.ARCA,1,10,,
1093,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PA.FORS,1,15,,
1094,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CH.SORD,5,10,,
1095,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,SC.FREN,1,10,,
1096,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,SC.NIGE,1,25,,
1097,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,AP.FURC,1,30,,
1098,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,LU.BOHA,1,30,,
1099,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,LU.GIBB,1,30,,
1100,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,AC.NIGR,2,10,,
1101,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,AC.NIGR,1,15,,
1102,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CT.CYAN,2,10,,
1103,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CT.CYAN,1,5,,
1104,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,HA.ORNA,1,15,,
1105,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,LA.RUBR,1,10,,
1106,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,TH.LUTE,1,10,,
1107,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PS.OCTO,1,10,,
1108,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PS.OCTO,1,5,,
1109,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,OX.UNIF,1,25,,
1110,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,BO.AXIL,1,15,,
1111,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,HE.FASC,1,15,,
1112,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,SC.LYSA,10,35,,
1113,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,PS.HETE,3,10,,
1114,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CIRR.SP,3,10,,
1115,PAL_2012,BLT,PAL_20,9/14/2012,FR3,B,BJZ,QUAN,CIRR.SP,7,5,,
1116,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CE.LORI,3,10,,
1117,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CE.LORI,3,5,,
1118,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CH.ACAR,25,5,,
1119,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CH.MARG,45,5,,
1120,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CH.VAND,110,5,,
1121,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PL.DICK,4,5,,
1122,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PL.JOHN,7,5,,
1123,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,ST.AURE,2,10,,
1124,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,ST.AURE,3,5,,
1125,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,LE.TAPE,45,5,,
1126,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,LE.TAPE,15,10,,
1127,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PA.MULT,1,20,,
1128,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PS.BART,25,5,,
1129,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PS.OLIV,50,5,,
1130,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CE.UROD,1,10,,
1131,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PA.ARCA,2,10,,
1132,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PA.ARCA,2,5,,
1133,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CH.SORD,1,30,,
1134,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CH.SORD,1,20,,
1135,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,SC.FREN,1,10,,
1136,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,SC.RUBR,1,30,,
1137,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,AP.FURC,1,25,,
1138,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,LU.GIBB,1,40,,
1139,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,AC.NIGR,5,10,,
1140,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,AC.NIGR,2,15,,
1141,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CT.CYAN,1,15,,
1142,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CT.CYAN,2,5,,
1143,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CT.CYAN,2,10,,
1144,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,1,25,,
1145,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,1,10,,
1146,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,2,15,,
1147,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,1,10,,
1148,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,GO.VARI,1,5,,
1149,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,HA.ORNA,1,5,,
1150,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,HA.ORNA,1,10,,
1151,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,LA.RUBR,1,5,,
1152,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,LA.RUBR,1,10,,
1153,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,TH.QUIN,1,10,,
1154,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,TH.QUIN,3,5,,
1155,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PS.HEXA,6,5,,
1156,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PS.OCTO,1,5,,
1157,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,PS.OCTO,2,10,,
1158,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,HE.FASC,1,20,,
1159,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,OX.DIGR,1,20,,
1160,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,EP.INSI,2,20,,
1161,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CO.GAIM,1,5,,
1162,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CIRR.SP,17,5,,
1163,PAL_2012,BLT,PAL_10,9/14/2012,FR3,A,BJZ,QUAN,CIRR.SP,3,10,,
1164,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CE.FLAV,3,10,,
1165,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CE.FLAV,1,5,,
1166,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CH.ACAR,1,25,,
1167,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CH.MARG,35,5,,
1168,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CH.VAND,80,5,,
1169,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PL.DICK,2,5,,
1170,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PL.JOHN,6,5,,
1171,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PL.JOHN,2,10,,
1172,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,ST.AURE,2,5,,
1173,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,ST.AURE,3,10,,
1174,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,LE.TAPE,20,10,,
1175,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,LE.TAPE,10,5,,
1176,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PA.MULT,1,25,,
1177,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PA.ARCA,1,10,,
1178,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CH.SORD,1,10,,
1179,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,SC.FREN,1,25,,
1180,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,SC.RUBR,1,35,,
1181,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,AC.NIGR,2,10,,
1182,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,AC.NIGR,1,15,,
1183,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CT.MARG,4,15,,
1184,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CT.CYAN,2,15,,
1185,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,GO.VARI,2,5,,
1186,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,GO.VARI,1,15,,
1187,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,HA.ORNA,1,10,,
1188,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,LA.DIMI,1,5,,
1189,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,LA.DIMI,2,10,,
1190,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,LA.RUBR,1,10,,
1191,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,LA.RUBR,1,5,,
1192,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,TH.QUIN,3,10,,
1193,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,TH.QUIN,1,15,,
1194,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PS.HEXA,6,5,,
1195,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PS.OCTO,3,10,,
1196,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,PS.OCTO,5,5,,
1197,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CO.AYGU,1,25,,
1198,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,EP.INSI,1,25,,
1199,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,OX.UNIF,1,15,,
1200,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,OX.UNIF,1,10,,
1201,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,MO.GRAN,1,20,,
1202,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CIRR.SP,11,10,,
1203,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,KYPH.SP,4,35,,
1204,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CA.MELA,2,30,,
1205,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CA.AMBO,1,5,,
1206,PAL_2012,BLT,PAL_10,9/14/2012,FR3,B,BJZ,QUAN,CA.AMBO,1,10,,
1207,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CE.FLAV,1,10,,
1208,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CE.LORI,2,10,,
1209,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PO.COEL,3,5,,
1210,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CH.ACAR,50,10,,
1211,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CH.MARG,90,5,,
1212,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CH.MARG,135,10,,
1213,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PO.COEL,3,5,,
1214,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CH.XANT,5,5,,
1215,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CH.XANT,15,10,,
1216,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PL.JOHN,2,10,,
1217,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,LE.TAPE,15,10,,
1218,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PA.MULT,1,20,,
1219,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PA.MULT,1,15,,
1220,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.BART,20,5,,
1221,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.BART,40,10,,
1222,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.OLIV,5,5,,
1223,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.OLIV,10,10,,
1224,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.DISP,5,5,,
1225,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.DISP,10,10,,
1226,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CE.UROD,1,15,,
1227,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CE.MINI,1,30,,
1228,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CE.MINI,1,45,,
1229,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CE.MINI,1,40,,
1230,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CH.SORD,2,10,,
1231,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,SC.NIGE,1,25,,
1232,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CA.CARO,1,25,,
1233,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,LU.BOHA,1,40,,
1234,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,SA.TIER,3,20,,
1235,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,SA.TIER,1,25,,
1236,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,AC.THOM,5,15,,
1237,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CT.MARG,1,15,,
1238,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CT.CYAN,1,15,,
1239,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CT.CYAN,1,10,,
1240,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,AC.OLIV,1,15,,
1241,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,BA.UNDU,1,15,,
1242,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,HA.ORNA,3,10,,
1243,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,LA.DIMI,1,5,,
1244,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,ST.BAND,1,10,,
1245,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.OCTO,1,5,,
1246,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.OCTO,9,10,,
1247,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,TH.LUTE,1,10,,
1248,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,TH.LUTE,1,5,,
1249,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,PS.MOLU,1,15,,
1250,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CIRR.SP,6,5,,
1251,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,CIRR.SP,4,10,,
1252,PAL_2012,BLT,PAL_20,9/17/2012,FR7,A,BJZ,QUAN,GY.FLAV,1,75,,
1253,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CE.FLAV,1,10,,
1254,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CE.FLAV,1,5,,
1255,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CH.ACAR,1,10,,
1256,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CH.ACAR,30,5,,
1257,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CH.MARG,105,5,,
1258,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CH.MARG,40,10,,
1259,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PO.COEL,7,5,,
1260,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PL.JOHN,3,5,,
1261,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,LE.TAPE,15,10,,
